slug,look,type,season,designer,city,models,keywords
19801,25,woman,spring-summer-2017,mother-of-pearl,london,,"['navy-blue', 'blue', 'sport', 'sweatshirt', 'frill', 'velvet', 'tank-top', 'navy-blue-pants', 'side-stripes', 'total-navy-blue', 'elastic', 'drawstring', 'sleeveless']"
19802,26,woman,spring-summer-2017,mother-of-pearl,london,,"['sport', 'lace', 'sangallo', 'tulle', 'dress', 'delicate', 'logo', 'high-necked-dress', 'floral', 'floral-dress', 'pearls', 'cycling-pants', 'midi', 'midi-dress']"
19787,11,woman,spring-summer-2017,mother-of-pearl,london,,"['red-dress', 'red', 'dress', 'mini-dress', 'frill', 'teenager', 'gathers', 'red-carpet', 'mini', 'sleeveless', 'gathered-dress']"
19788,12,woman,spring-summer-2017,mother-of-pearl,london,,"['red-dress', 'red', 'dress', 'asymmetrical', 'gathers', 'high-necked-dress', 'short-sleeves', 'asymmetrical-dress', 'floral', 'frill', 'deconstructed', 'floral-dress', 'red-carpet', 'pearls', 'gathered-dress']"
19789,13,woman,spring-summer-2017,mother-of-pearl,london,,"['red', 'red-shirt', 'gathers', 'floral', 'delicate', 'dress', 'red-dress', 'doll', 'midi-dress', 'extra-long-sleeves', 'transparent', 'floral-embroidery', 'embroidery', 'white-dress', 'midi', 'bicolour', 'japan']"
19790,14,woman,spring-summer-2017,mother-of-pearl,london,,"['red-pants', 'red', 'jodhpur', 'blouse', 'tweed', 'pearls', 'retro', 'white', 'knit', 'frayed', 'wide-leg-oversize-pants', 'bicolour']"
19795,19,woman,spring-summer-2017,mother-of-pearl,london,,"['tweed', 'pleats', 'white-dress', 'white', 'skirt', 'midi-skirt', 'blouse', 'virginal', 'pagoda-sleeve', 'pleated-skirt', 'monochrome', 'fluid', 'fortuni-pleats', 'total-white', 'high-necked', 'knit', 'frayed', 'extra-long-sleeves', 'slit', 'slit-skirt', 'total-monochrome-look']"
19796,20,woman,spring-summer-2017,mother-of-pearl,london,,"['princess', 'dress', 'floral', 'doll', 'midi-dress', 'delicate', 'white-dress', 'white', 'floral-on-light-background', 'fluid', 'total-floral', 'floral-dress', 'transparent', 'midi', 'snake', 'pearls', 'floral-transparency']"
19797,21,woman,spring-summer-2017,mother-of-pearl,london,,"['white-dress', 'white', 'dress', 'midi-dress', 'virginal', 'delicate', 'fluid', 'midi', 'transparent']"
19798,22,woman,spring-summer-2017,mother-of-pearl,london,,"['white-dress', 'white', 'midi-dress', 'creased', 'sleeveless', 'tweed', 'midi', 'pearls', 'texture', 'virginal']"
20540,2,woman,spring-summer-2017,christopher-kane,london,['leila-goldkuhl'],"['top', 'embroidery', 'applique', 'floral', 'patch', 'graffiti', 'art', 'skirt', 'midi-skirt', 'blue-skirt', 'doll', 'abstract', 'floral-skirt']"
19807,32,woman,spring-summer-2017,mother-of-pearl,london,,"['pastel-sorbet', 'tweed', 'sport', 'skirt', 'hoodie', 'beige', 'midi-skirt', 'beige-skirt', 'ribbon', 'total-look', 'knit', 'cocoon']"
19810,33,woman,spring-summer-2017,mother-of-pearl,london,,"['taffetas', 'floral', 'mini-dress', 'dress', 'white', 'ruffle', 'gathers', 'white-dress', 'spaghetti-strap', 'mini', 'babydoll', 'gathered-dress']"
19809,34,woman,spring-summer-2017,mother-of-pearl,london,,"['trenchcoat', 'tweed', 'denim', 'silver', 'disco', 'blouse', 'pastel-sorbet', 'beige', 'belted', 'flamenco', 'glitter', 'ruffled-collar', 'pearls', 'blue-denim', 'ladylike']"
19930,13,woman,spring-summer-2017,david-koma,london,,"['white', 'white-dress', 'quadrille', 'dress', 'off-the-shoulder', 'robot', 'futuristic']"
19931,14,woman,spring-summer-2017,david-koma,london,,"['sport', 'yellow', 'pastel-sorbet', 'asymmetrical', 'quadrille', 'graphic', 'black-dress', 'black', 'dress', 'skater-dress']"
20161,15,woman,spring-summer-2017,david-koma,london,,"['off-the-shoulder', 'total-look', 'black', 'black-pants', 'extra-long-sleeves', 'conceptual', 'studs']"
19933,16,woman,spring-summer-2017,david-koma,london,,"['graphic', 'asymmetrical', 'pastel-sorbet', 'dress', 'slit', 'warrior', 'quadrille', 'mesh', 'slit-dress', 'high-slit']"
19934,18,woman,spring-summer-2017,david-koma,london,,"['black-dress', 'black', 'mini-dress', 'dress', 'stripes', 'asymmetrical', 'graphic', 'horizontal-stripes']"
19932,17,woman,spring-summer-2017,david-koma,london,,"['blacktie', 'jacket', 'extra-long-sleeves', 'asymmetrical', 'dress', 'black-dress', 'black', 'pastel-sorbet', 'cropped-jacket']"
19935,19,woman,spring-summer-2017,david-koma,london,['leila-goldkuhl'],"['slit', 'dress', 'stripes', 'beige', 'midi-dress', 'beige-dress', 'vertical-stripes']"
19936,20,woman,spring-summer-2017,david-koma,london,,"['stripes', 'slit', 'beige', 'skirt', 'asymmetrical', 'body', 'mono-sleeve', 'vertical-stripes', 'panelled', 'button-front-skirt', 'button']"
19937,21,woman,spring-summer-2017,david-koma,london,,"['black-pants', 'body', 'swimsuit', 'cut-out', 'lace-up', 'monochrome', 'total-black']"
19938,22,woman,spring-summer-2017,david-koma,london,,"['asymmetrical', 'black-dress', 'black', 'gathers', 'mini-dress', 'dress']"
19939,23,woman,spring-summer-2017,david-koma,london,,"['white-dress', 'white', 'dress', 'cut-out', 'mini-dress']"
19945,30,woman,spring-summer-2017,david-koma,london,,"['pastel-sorbet', 'yellow', 'asymmetrical', 'midi-dress', 'yellow-dress']"
19947,31,woman,spring-summer-2017,david-koma,london,,"['doll', 'rib-knit', 'knit', 'black-dress', 'warrior', 'quadrille', 'metal', 'ruffle', 'cut-out', 'cut-out-knit']"
19948,32,woman,spring-summer-2017,david-koma,london,,"['white-dress', 'balloon-sleeves', 'off-the-shoulder', 'white', 'doll', 'mini-dress', 'dress']"
19949,33,woman,spring-summer-2017,david-koma,london,,"['quadrille', 'warrior', 'black-pants', 'black']"
19950,34,woman,spring-summer-2017,david-koma,london,,"['balloon-sleeves', 'dress', 'white-skirt', 'quadrille', 'doll', 'crop-top', 'mini-skirt', 'white']"
19943,27,woman,spring-summer-2017,david-koma,london,,"['black-dress', 'black', 'beading', 'embroidery', 'mini-dress']"
19944,28,woman,spring-summer-2017,david-koma,london,,"['rib-knit', 'slit', 'pastel-sorbet', 'jumper', 'knit', 'midi-skirt', 'yellow', 'stripes', 'extra-long-sleeves', 'vertical-stripes', 'black-jumper', 'knit-top']"
19946,29,woman,spring-summer-2017,david-koma,london,['jay-jankowska'],"['bustier', 'jumpsuit', 'blacktie', 'black', 'total-look', 'beading', 'black-jumpsuit']"
19940,24,woman,spring-summer-2017,david-koma,london,,"['black-pants', 'transparent', 'pleats', 'top']"
19941,25,woman,spring-summer-2017,david-koma,london,,"['bustier', 'black-dress', 'black-white', 'mini-dress', 'graphic']"
19942,26,woman,spring-summer-2017,david-koma,london,,"['crop-top', 'warrior', 'mini-skirt', 'skirt', 'beading', 'embroidery', 'mono-sleeve', 'asymmetrical']"
19951,35,woman,spring-summer-2017,david-koma,london,,"['graphic', 'black-dress', 'dress', 'metal', 'mini-dress', 'quadrille', 'black']"
19952,36,woman,spring-summer-2017,david-koma,london,,"['balloon-sleeves', 'black-dress', 'black', 'mini-dress', 'lace-up', 'doll', 'dress']"
19601,20,woman,spring-summer-2017,jw-anderson,london,,"['khaki', 'khaki-dress', 'dress', 'short-dress', 'bicolour', 'patchwork', 'suede', 'leather', 'linen', 'frill', 'warrior', 'beige', 'gathers', 'hybrid', 'asymmetrical-dress', 'grey', 'neutral-tones', 'ruffled-collar', 'leather-jacket', 'colourful-leather', 'gathered-dress']"
19600,21,woman,spring-summer-2017,jw-anderson,london,,"['denim', 'quilted', 'cropped-pants', 'jacket', 'patchwork', 'print', 'art', 'zip', 'red', 'stitch', 'urban', 'abstract', 'long-sleeves', 'denim-pants', 'raw-denim', 'oversize-denim']"
19598,23,woman,spring-summer-2017,jw-anderson,london,['jay-wright'],"['blacktie', 'silk', 'eyelet', 'lace-up', 'ribbon', 'warrior', 'metal', 'dress', 'midi-dress', 'whipstitched', 'black-dress', 'asymmetrical-dress', 'drawstring', 'silver', 'chestnut-hair']"
19599,22,woman,spring-summer-2017,jw-anderson,london,['mayowa-nicholas'],"['dress', 'midi-dress', 'bicolour', 'red', 'green', 'pleats', 'bold-colours', 'fluid', 'degrade', 'red-dress', 'long-sleeves', 'asymmetrical-dress', 'black-hair', 'nomadic']"
19597,24,woman,spring-summer-2017,jw-anderson,london,,"['dress', 'short-dress', 'asymmetrical', 'gathers', 'pleats', 'eyelet', 'zip', 'lace-up', 'patchwork', 'royal', 'victorian', 'black', 'black-dress', 'corset', 'metal', 'hybrid', 'high-necked', 'asymmetrical-dress', 'frayed-bottom', 'gathered-dress']"
19725,21,woman,spring-summer-2017,house-of-holland,london,,"['gingham', 'check', 'dress', 'babydoll', 'nature', 'floral', 'tropical', 'tie', 'short-dress', 'girly', 'pattern-mix', 'floral-print', 'floral-on-dark-background', 'mesh', 'red', 'floral-mix']"
19726,22,woman,spring-summer-2017,house-of-holland,london,,"['black-dress', 'knot', 'ruffle', 'frill', 'tie', 'black', 'dress', 'tee-shirt-1', 'print', 'wrap', 'wrap-skirt', 'gingham', 'asymmetrical-skirt', 'floral-embroidery']"
19727,23,woman,spring-summer-2017,house-of-holland,london,,"['sport', 'sweatpants', 'hoodie', 'gingham', 'retro', 'red', 'tie', 'raglan-sleeve', 'tracksuit', 'red-jacket', 'red-pants', 'side-striped-pants', 'rope', 'ribs', 'total-red']"
19728,24,woman,spring-summer-2017,house-of-holland,london,['sophie-jones'],"['floral', 'ruffle', 'red', 'red-dress', 'dress', 'sangallo', 'broderie-anglaise', 'floral-on-light-background', 'total-floral', 'mesh', 'floral-embroidery']"
19729,25,woman,spring-summer-2017,house-of-holland,london,['nova-orchid'],"['bustier', 'red-dress', 'red', 'sangallo', 'floral', 'embroidery', 'floral-on-light-background', 'total-floral', 'strapless-dress', 'floral-embroidery', 'floral-dress', 'cocktail']"
19687,15,woman,spring-summer-2017,versus-versace,london,,"['military', 'army', 'khaki', 'jacket', 'pants', 'khaki-pants', 'black', 'transparent', 'shirt', 'khaki-shirt', 'elastic', 'sunglasses', 'man', 'olive']"
19688,16,woman,spring-summer-2017,versus-versace,london,['selena-forrest'],"['bomber', 'jacket', 'thin-stripes', 'skirt', 'zip', 'high-waist', 'crop-top', 'top', 'logo', 'slogan', 'khaki', 'khaki-jacket', 'khaki-skirt', 'orange', 'sport', 'cropped-jacket', 'highwaist-skirt', 'sunglasses', 'olive']"
19689,17,woman,spring-summer-2017,versus-versace,london,['myles-dominique'],"['hoodie', 'hood', 'jumpsuit', 'bomber', 'shirt', 'khaki-shirt', 'elastic', 'khaki', 'blue', 'pants', 'sport', 'uniform', 'sunglasses', 'man', 'olive']"
19690,18,woman,spring-summer-2017,versus-versace,london,['greta-varlese'],"['sport', 'top', 'crop-top', 'logo', 'slogan', 'jacket', 'hoodie', 'hood', 'elastic', 'blue', 'blue-pants', 'pants', 'silk', 'perforated', 'teenager', 'brown-hair']"
19699,3,woman,spring-summer-2017,versus-versace,london,['alexandra-micu'],"['skirt', 'mini-skirt', 'pleats', 'jacket', 'leather', 'high-waist', 'teenager', 'rock', 'biker', 'belt', 'transparent', 'schoolgirl', 'leather-jacket', 'highwaist-skirt', 'monochrome', 'total-black', 'black-leather', 'mini']"
19702,5,woman,spring-summer-2017,versus-versace,london,['finnlay-davis'],"['rock', 'biker', 'leather', 'jacket', 'total-look', 'shirt', 'black-shirt', 'pants', 'black-pants', 'gothic', 'leather-jacket', 'monochrome', 'total-black', 'black-leather', 'man']"
19701,6,woman,spring-summer-2017,versus-versace,london,['yasmin-wijnaldum'],"['dress', 'short-dress', 'black-dress', 'cut-out', 'turtleneck', 'zip', 'pleats', 'rock', 'black', 'warrior']"
19680,20,woman,spring-summer-2017,versus-versace,london,,"['officer', 'dress', 'leather', 'short-dress', 'pocket', 'zip', 'blue', 'blue-dress', 'leather-dress', 'belted']"
19681,21,woman,spring-summer-2017,versus-versace,london,['hannah-elyse'],"['shirt', 'blue-shirt', 'blue', 'logo', 'patch', 'slogan', 'leather', 'skirt', 'high-waist', 'bicolour', 'mini-skirt', 'zip', 'officer', 'etiquette', 'black-leather', 'black-hair']"
19682,22,woman,spring-summer-2017,versus-versace,london,['ratner'],"['dress', 'orange-dress', 'orange', 'jacket', 'officer', 'pocket', 'patch', 'logo', 'slogan', 'zip', 'turtleneck', 'short-dress', 'leather', 'leather-jacket', 'leather-dress', 'monochrome', 'orange-jacket', 'etiquette', 'total-yellow', 'pocket-jacket', 'colourful-leather', 'high-necked-dress']"
19683,23,woman,spring-summer-2017,versus-versace,london,,"['bomber', 'jacket', 'officer', 'sport', 'patch', 'logo', 'slogan', 'black', 'legging', 'pants', 'black-pants', 'elastic', 'shirt', 'black-shirt', 'high-waist', 'highwaist-pants', 'belted', 'monochrome', 'total-black', 'black-head-to-toe']"
19696,12,woman,spring-summer-2017,versus-versace,london,,"['khaki', 'jacket', 'pants', 'high-waist', 'khaki-jacket', 'khaki-pants', 'army', 'military', 'masculine', 'cropped-jacket', 'highwaist-pants', 'masculine-feminine', 'sunglasses']"
19697,13,woman,spring-summer-2017,versus-versace,london,['odette-pavlova'],"['jacket', 'leather', 'gathers', 'elastic', 'crop-top', 'perforated', 'pants', 'leather-pants', 'black', 'black-pants', 'biker', 'rock', 'hoodie', 'hood', 'leather-jacket', 'monochrome', 'low-waist', 'low-waist-pants', 'total-black', 'black-head-to-toe', 'sunglasses']"
19686,14,woman,spring-summer-2017,versus-versace,london,['lily-mcmenamy'],"['coat', 'skirt', 'pleats', 'khaki', 'khaki-skirt', 'green', 'turtleneck', 'victorian', 'bomber', 'army', 'military', 'green-skirt', 'olive']"
19732,29,woman,spring-summer-2017,house-of-holland,london,['leila-goldkuhl'],"['orange', 'orange-pants', 'disco', 'velvet', 'studio-54', 'party', 'sequin', '1970', 'velvet-pants', 'colourful-velvet', 'asymmetrical', 'shades-of-colour', 'embellishment']"
19734,29,woman,spring-summer-2017,house-of-holland,london,['waleska-gorczevski'],"['blue-dress', 'blue', 'dress', 'asymmetrical', 'sequin', 'short-dress', 'total-blue', 'bow', 'ribbon', 'embellishment', 'knotted-strap', 'mini', 'mini-dress', 'turquoise']"
19703,7,woman,spring-summer-2017,versus-versace,london,['noemie-abigail'],"['leather', 'black', 'skirt', 'mini-skirt', 'khaki', 'sport', 'leather-skirt']"
19692,8,woman,spring-summer-2017,versus-versace,london,['vittoria-ceretti'],"['leather', 'black', 'total-look', 'biker', 'crop-top', 'skirt', 'black-skirt', 'pleats', 'high-waist', 'perforated', 'top', 'teenager', 'rock', 'leather-jacket', 'monochrome', 'sleeveless-jacket', 'total-black', 'black-leather', 'black-head-to-toe']"
19693,9,woman,spring-summer-2017,versus-versace,london,,"['tulle', 'transparent', 'turtleneck', 'khaki', 'khaki-dress', 'green', 'green-dress', 'short-dress', 'urban', 'patchwork', 'nude', 'high-necked-dress']"
19694,10,woman,spring-summer-2017,versus-versace,london,,"['biker', 'rock', 'gothic', 'total-look', 'pants', 'black-pants', 'black', 'black-shirt', 'shirt', 'leather', 'leather-jacket', 'monochrome', 'sleeveless-jacket', 'black-head-to-toe', 'man']"
19730,26,woman,spring-summer-2017,house-of-holland,london,,"['creased', 'powder-pink', 'dress', 'mini', 'mini-dress', 'off-the-shoulder', 'long-sleeves', 'metallic', 'party']"
19731,27,woman,spring-summer-2017,house-of-holland,london,,"['crop-top', 'gathers', 'skirt', 'babydoll', 'blue', 'doll', 'midi-skirt', 'paperbag', 'long-sleeves', 'off-the-shoulder', 'high-waist', 'highwaist-pants', 'total-look', 'creased', 'ribbon', 'belt-over']"
19698,2,woman,spring-summer-2017,versus-versace,london,['oscar-kindelan'],"['cut-out', 'total-look', 'pants', 'black-pants', 'jumper', 'gothic', 'rock', 'pocket', 'black', 'man']"
19884,5,woman,spring-summer-2017,anya-hindmarch,london,,"['pink', 'geometric', 'coat', 'neoprene', 'bold-colours', 'girly', 'trenchcoat', 'applique', 'leather', 'pink-coat', 'belted', 'just-a-coat']"
19886,7,woman,spring-summer-2017,anya-hindmarch,london,,"['coat', 'pink', 'cut-out', 'pocket', 'neoprene', 'girly', 'barbie', 'doll', 'applique', 'geometric', 'pagoda-sleeve', 'pink-coat']"
19887,8,woman,spring-summer-2017,anya-hindmarch,london,['mayowa-nicholas'],"['swimsuit', 'body', 'neoprene', 'pink', 'stripes', 'grey', 'sport', 'athletic', 'geometric', 'contoured-body', 'black-hair']"
19889,9,woman,spring-summer-2017,anya-hindmarch,london,['jay-jankowska'],"['coat', 'pink', 'cut-out', 'dickey', 'neoprene', 'retro', 'girly', 'doll', 'applique', 'geometric', 'bold-colours', 'leather', 'pink-coat', 'just-a-coat']"
19888,10,woman,spring-summer-2017,anya-hindmarch,london,,"['coat', 'pink', 'pocket', 'neoprene', 'applique', 'geometric', 'collar', 'bold-colours', 'girly', 'doll', 'leather', 'pink-coat', 'embellished-collar']"
19868,26,woman,spring-summer-2017,gareth-pugh,london,,"['stripes', 'beige', 'plunging-neckline', 'dress', 'black', 'asia', 'geometric', 'graphic', 'horizontal-stripes', 'stripes-on-stripes']"
19869,27,woman,spring-summer-2017,gareth-pugh,london,,"['stripes', 'beige', 'black', 'dress', 'long-dress', 'warrior', 'horizontal-stripes']"
19871,29,woman,spring-summer-2017,gareth-pugh,london,['lina-hoss'],"['stripes', 'dress', 'asymmetrical', 'warrior', 'pleats', 'beige', 'black', 'mono-sleeve', 'horizontal-stripes', 'box-pleats', 'chestnut-hair']"
19872,30,woman,spring-summer-2017,gareth-pugh,london,['jay-wright'],"['dress', 'short-dress', 'stripes', 'bustier', 'beige', 'black', 'graphic', 'geometric']"
19873,31,woman,spring-summer-2017,gareth-pugh,london,,"['stripes', 'jacket', 'pants', 'circus', 'beige', 'black', 'graphic', 'geometric', 'shoulder-pads', 'horizontal-stripes', 'stripes-on-stripes', 'dark-lips', 'tailoring', 'patterned-tailoring', 'pattern', 'print', 'pattern-all-over', 'one-pattern-all-over', 'nothing-under']"
19874,32,woman,spring-summer-2017,gareth-pugh,london,,"['stripes', 'trenchcoat', 'beige', 'black', 'graphic', 'geometric', 'horizontal-stripes', 'belted', 'stripes-on-stripes']"
19877,33,woman,spring-summer-2017,gareth-pugh,london,,"['graphic', 'stripes', 'dress', 'circus', 'geometric', 'beige', 'black', 'architecture']"
19875,34,woman,spring-summer-2017,gareth-pugh,london,,"['pagoda-sleeve', 'graphic', 'stripes', 'geometric', 'dress', 'beige', 'black', 'circus']"
19876,35,woman,spring-summer-2017,gareth-pugh,london,['ysaunny-brito'],"['stripes', 'geometric', 'graphic', 'volume', 'top', 'architecture']"
19893,14,woman,spring-summer-2017,anya-hindmarch,london,,"['coat', 'pink', 'bold-colours', 'pocket', 'applique', 'leather', 'geometric', 'girly', 'doll', 'pink-coat']"
19895,16,woman,spring-summer-2017,anya-hindmarch,london,,"['body', 'swimsuit', 'grey', 'neoprene', 'sport', 'athletic', 'stripes', 'geometric', 'contoured-body', 'furry-shoes']"
19896,17,woman,spring-summer-2017,anya-hindmarch,london,,"['coat', 'lilac', 'applique', 'girly', 'doll', 'body', 'swimsuit', 'neoprene', 'sport', 'athletic', 'total-lilac', 'shades-of-colour']"
19897,18,woman,spring-summer-2017,anya-hindmarch,london,,"['coat', 'orange', 'applique', 'bold-colours', 'retro', 'neoprene', 'cut-out', 'orange-coat']"
19891,12,woman,spring-summer-2017,anya-hindmarch,london,,"['coat', 'pink', 'applique', 'geometric', 'neoprene', 'leather', 'bold-colours', 'girly', 'body', 'swimsuit', 'sport', 'doll', 'pink-coat']"
19892,13,woman,spring-summer-2017,anya-hindmarch,london,,"['jacket', 'double-breast', 'sleeveless', 'pocket', 'applique', 'leather', 'geometric', 'mini-skirt', 'orange', 'sleeveless-jacket', 'orange-jacket', 'sunglasses', 'round-sunglasses']"
